id,family,genus,species,cluster,length
Edwardsiella_ictaluri_93_146_uid59403_4501_1593165,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4502_858456,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4503_1838470,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4504_1343283,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4505_2032062,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,12,10000
Edwardsiella_ictaluri_93_146_uid59403_4506_354352,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,5,10000
Edwardsiella_ictaluri_93_146_uid59403_4507_2582425,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4508_3774033,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4509_1356578,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4510_1486748,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4511_1488201,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4512_589353,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4513_1955706,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,5,10000
Edwardsiella_ictaluri_93_146_uid59403_4514_3459200,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4515_2653788,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4516_2832970,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4517_99484,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4518_168363,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4519_2555650,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4520_2644954,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4521_2669566,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4522_824000,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4523_1607533,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4524_1561069,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4525_3531073,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4526_2894347,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,12,10000
Edwardsiella_ictaluri_93_146_uid59403_4527_990237,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4528_640716,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4529_78176,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4530_1956223,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,5,10000
Edwardsiella_ictaluri_93_146_uid59403_4531_1058984,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4532_3032940,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,12,10000
Edwardsiella_ictaluri_93_146_uid59403_4533_3059276,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4534_43382,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_ictaluri_93_146_uid59403_4535_918948,Enterobacteriaceae,Edwardsiella,Edwardsiella ictaluri,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4536_101537,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4537_97692,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4538_1688452,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4539_264024,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4540_145115,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4541_169066,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4542_2258926,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,4,10000
Edwardsiella_tarda_FL6_60_uid159657_4543_1909857,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4544_3012459,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4545_2771428,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4546_2808692,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,5,10000
Edwardsiella_tarda_FL6_60_uid159657_4547_3401087,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,12,10000
Edwardsiella_tarda_FL6_60_uid159657_4548_2086338,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4549_3562057,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4550_706779,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4551_899537,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4552_80110,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,12,10000
Edwardsiella_tarda_FL6_60_uid159657_4553_1527322,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,12,10000
Edwardsiella_tarda_FL6_60_uid159657_4554_2320468,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4555_2956378,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,12,10000
Edwardsiella_tarda_FL6_60_uid159657_4556_3368959,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,12,10000
Edwardsiella_tarda_FL6_60_uid159657_4557_1649121,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4558_3212637,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,12,10000
Edwardsiella_tarda_FL6_60_uid159657_4559_515978,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4560_1282219,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4561_2298722,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4562_568677,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4563_1658237,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4564_2184635,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4565_2112646,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4566_1749878,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,12,10000
Edwardsiella_tarda_FL6_60_uid159657_4567_927663,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4568_1008210,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4569_3445026,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4570_367556,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,12,10000
Edwardsiella_tarda_FL6_60_uid159657_4571_2700794,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,12,10000
Edwardsiella_tarda_FL6_60_uid159657_4572_3201237,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,12,10000
Edwardsiella_tarda_FL6_60_uid159657_4573_3197332,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,12,10000
Edwardsiella_tarda_FL6_60_uid159657_4574_2697463,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,12,10000
Edwardsiella_tarda_FL6_60_uid159657_4575_887370,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,5,10000
Edwardsiella_tarda_FL6_60_uid159657_4576_158350,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4577_3073055,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4578_45454,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4579_3451602,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,12,10000
Edwardsiella_tarda_FL6_60_uid159657_4580_3175853,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,7,10000
Edwardsiella_tarda_FL6_60_uid159657_4581_3081834,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,12,10000
Edwardsiella_tarda_FL6_60_uid159657_4582_783988,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4583_1241204,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,12,10000
Edwardsiella_tarda_FL6_60_uid159657_4584_446157,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Edwardsiella_tarda_FL6_60_uid159657_4585_2621388,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,10000
Ehrlichia_canis_Jake_uid58071_1000_748410,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1001_1218087,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1002_135794,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1003_726729,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1004_402599,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1005_710748,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1006_911096,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1007_545371,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1008_923534,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1009_1059257,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1010_929943,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1011_307538,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1012_349816,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1013_1208201,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1014_71434,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1015_212416,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1016_354952,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1017_374976,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1018_1222253,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1019_305950,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1020_1235199,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1021_650180,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1022_1221184,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1023_686249,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1024_957490,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1025_94313,Anaplasmataceae,Ehrlichia,Ehrlichia canis,7,10000
Ehrlichia_canis_Jake_uid58071_1026_367090,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1027_1004326,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1028_4324,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1029_104704,Anaplasmataceae,Ehrlichia,Ehrlichia canis,7,10000
Ehrlichia_canis_Jake_uid58071_1030_397231,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1031_1245493,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_canis_Jake_uid58071_1032_983314,Anaplasmataceae,Ehrlichia,Ehrlichia canis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1066_159512,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1067_158890,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1068_909986,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1069_104753,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1070_132004,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1071_468322,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1072_161075,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1073_751627,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1074_535499,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1075_447628,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1076_270161,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1077_931487,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1078_350713,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1079_632995,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1080_1092278,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1081_54026,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1082_27224,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1083_323376,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1084_933473,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1085_950201,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1086_515704,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1087_730785,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1088_628946,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1089_814936,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1090_53742,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1091_1058821,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1092_290050,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1093_739080,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1094_581489,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1095_874393,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1096_1112174,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1097_276587,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_chaffeensis_Arkansas_uid57933_1098_361929,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1033_663806,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1034_1095494,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1035_936723,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1036_1276988,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1037_317017,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1038_296239,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1039_1146246,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1040_648637,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,1,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1041_33923,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,1,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1042_237391,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1043_409963,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1044_175341,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1045_1109913,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,1,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1046_158212,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1047_1421842,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1048_682955,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1049_1282123,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,1,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1050_441261,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1051_664837,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1052_976848,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,1,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1053_182651,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1054_204497,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1055_195242,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,1,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1056_496003,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1057_325798,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,1,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1058_795127,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1059_190614,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1060_869093,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1061_704630,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,1,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1062_27124,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1063_1200329,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,1,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1064_164334,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Ehrlichia_ruminantium_Welgevonden_uid58243_1065_1054893,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium,11,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4321_4518655,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4322_2129601,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4323_3178377,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4324_3071969,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4325_3616878,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4326_3162236,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4327_2105971,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4328_3248696,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4329_3646096,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4330_5178431,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4331_4832384,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4332_4072428,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4333_5223904,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4334_830098,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4335_4899171,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4336_4516276,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4337_3694585,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4338_1881097,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,5,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4339_1321963,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4340_3539151,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4341_3241091,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4342_359187,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4343_1756930,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4344_1528905,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4345_3701930,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4346_2572450,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4347_362887,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,0,10000
Enterobacter_aerogenes_KCTC_2190_uid68103_4348_4992802,Enterobacteriaceae,Enterobacter,Enterobacter aerogenes,7,10000
